loss_act,reward
-0.043800193816423416,-1213.1907201553072
0.21048982441425323,-1242.0645274434116
0.10342661291360855,-1358.394265780198
-0.30657321214675903,-1855.9390823556994
0.3645506799221039,-1695.7492843479656
-0.5997236967086792,-1207.2671579034736
-0.49670249223709106,-1390.8878786383793
0.31699448823928833,-1724.64761890216
0.181142657995224,-1430.2799211692734
-1.4635975360870361,-1485.546025291369
-0.06013498082756996,-956.462490120136
0.09679558873176575,-1456.7627882107563
-0.0546928346157074,-1907.2687530580272
0.009665802121162415,-1854.0816745754887
-0.202760249376297,-1437.1756031221114
0.11526701599359512,-1712.957864516486
-0.07739084959030151,-1631.255631791973
-1.0198683738708496,-1330.4876044274147
0.012055423110723495,-1357.1988735935072
-0.08775433897972107,-1557.113145487345
-0.61427903175354,-1059.0834890639003
-0.06141843646764755,-1187.1226459951567
-0.7700009346008301,-1479.9087131468693
-0.8604415059089661,-1321.189536286349
1.0734325647354126,-940.7744222542625
-0.332815021276474,-1875.525405525115
0.4671059548854828,-1295.8431038664953
-0.8565635681152344,-1495.2946637123132
-0.26350873708724976,-1496.4776502267184
0.027244985103607178,-1428.1360156787493
0.1984534114599228,-1349.3826781828902
-0.2228781282901764,-1325.297134354776
-0.008470695465803146,-1057.3817487576825
-0.7157516479492188,-1053.3476296604338
-0.2230430692434311,-1502.9595448051743
-0.29697734117507935,-1628.730681846358
-0.34840041399002075,-1854.6284794775327
0.07381283491849899,-1815.7867940746419
2.316828489303589,-1312.1206005226186
0.03175996616482735,-1466.8022685547628
-0.17390793561935425,-1322.7445007471392
-1.2358033657073975,-1805.444437114757
0.24971257150173187,-1225.2191812906274
-0.8298298716545105,-1503.0249702908172
0.07140263170003891,-1089.538775849821
-0.644620418548584,-1677.3511926466156
-0.07044870406389236,-1847.1116329763877
-0.003081350587308407,-1766.846489231472
0.07471609860658646,-1814.79330360279
-0.09267264604568481,-1125.5667043291953
0.13897430896759033,-1841.0148913002424
0.5404843688011169,-990.3752439112541
-0.7867004871368408,-1330.2959546272773
0.008799861185252666,-1639.17773803258
0.08625830709934235,-1849.6419370217661
-0.04010418429970741,-1719.8973512008038
0.08924801647663116,-1823.3274795873983
0.0051971739158034325,-1725.4321988818376
-2.262906551361084,-1458.1851604473213
-0.24020491540431976,-1455.63794377665
0.6582278609275818,-1356.8241825953348
-1.141279697418213,-1186.3955452755733
-0.07539874315261841,-1698.5801620861953
-0.18469277024269104,-1287.0363589937435
0.1322416514158249,-1367.921137449082
0.007298807147890329,-1809.8127342133218
-0.05035080760717392,-1463.917092065556
0.2778684198856354,-1757.2351155784731
-0.27961239218711853,-1307.4454332649095
0.02632099762558937,-1509.3222699809073
0.10082684457302094,-1808.1886891437578
0.18536154925823212,-1264.2903032032293
-0.35073480010032654,-1362.2643445426415
0.17766082286834717,-1713.9481117040443
-1.3808584213256836,-1267.6419231323775
-1.4371001720428467,-1335.7093766734881
0.14063851535320282,-1607.045394181285
-0.02171992138028145,-1716.9596577481232
0.18598385155200958,-1389.120335848873
-0.35311976075172424,-1823.157626355564
0.23741132020950317,-1366.2988435757195
-0.4960485100746155,-1379.185915165241
0.7651930451393127,-1239.8095067927566
-0.3719976544380188,-1674.8946212188373
-0.052640751004219055,-1716.7994655406999
-1.1585228443145752,-1451.1002266778166
-0.34515175223350525,-1616.4933038288168
-0.6451698541641235,-1362.2379908094995
-0.022553104907274246,-1765.2986298177789
-1.8049291372299194,-1487.962162659242
-0.030652083456516266,-1396.6815105967753
-0.14391130208969116,-1825.5518423298495
-0.09597567468881607,-1803.3819454590755
-0.2433009296655655,-1173.2939433813835
0.05411452800035477,-975.9371519199195
-0.053585901856422424,-1641.5924238024852
-0.7111556529998779,-1337.1978732255016
0.20442365109920502,-1460.0808911940537
-0.09181544929742813,-1219.6499090262196
-1.088123083114624,-1843.0304549883454
-0.31890517473220825,-1453.2861595782865
0.10368010401725769,-1360.8840827901633
-0.3593664765357971,-1214.7629695982303
0.06313888728618622,-1702.9528428515014
0.07259649783372879,-1770.7557592145279
-0.1614733189344406,-1356.8453186487045
-0.2525359094142914,-1840.171657210515
-0.3702942728996277,-1486.722144215903
-0.13610632717609406,-1675.4539144807602
0.16384050250053406,-1767.7531024224845
-0.5194564461708069,-969.8238270783663
-0.6246711015701294,-1382.0514013656245
-0.5463916659355164,-1400.2074870507995
0.16225962340831757,-1849.054522467389
-1.590596079826355,-1102.7193299317955
0.5659893751144409,-1732.1176660889903
0.03363829851150513,-1656.5362822580853
0.4979685842990875,-1844.4048708571602
0.03535715863108635,-1801.2433613764522
0.3051309287548065,-1725.0753054132776
0.134381502866745,-1761.952582051066
-1.5570242404937744,-1087.887269298486
1.1871360540390015,-1828.783467955227
-0.5190176963806152,-1189.1879311022951
-0.16222430765628815,-1060.1813940602945
-0.8928913474082947,-1283.297415186982
0.8680849075317383,-1081.6147466172688
-1.005510926246643,-1456.7732777330705
-0.1372811198234558,-1270.7390066844089
0.05694468691945076,-1615.130367999816
-1.2769484519958496,-1297.2601398401016
-0.8342928290367126,-1148.2379121823933
0.48890215158462524,-1205.2166348001238
1.2255796194076538,-1354.2723166315138
-0.8149752616882324,-1433.8429536142444
-0.012439055368304253,-1743.905345110923
0.23624898493289948,-1157.647688680322
-0.5153204798698425,-1447.5597221116707
0.7426835894584656,-1338.4849785364067
-1.1481928825378418,-1299.3318453500729
-1.0957061052322388,-1806.0486868899006
0.6416149735450745,-1670.89130908386
-0.10883035510778427,-1452.0285629536447
0.4021408259868622,-1318.3966500857005
0.49173682928085327,-1826.3114178540623
-1.0729427337646484,-1177.8569799553834
-1.6474628448486328,-1160.5985503359616
0.3414677679538727,-1331.6536391853613
-0.2724269926548004,-1435.8235222739509
-0.7412559390068054,-1215.3766443571894
1.3937857151031494,-1356.5081765317157
-1.1231003999710083,-1666.6236881459984
1.0475256443023682,-1769.686567375377
-0.25348418951034546,-1356.6250032219875
-1.0600316524505615,-1070.171241149325
0.0011341441422700882,-1833.8633727572476
0.25720539689064026,-1382.4445164480567
-1.7975932359695435,-1345.185246696494
-0.8418325781822205,-1831.6617832316156
-0.04453416168689728,-1584.6331782208429
2.2108211517333984,-1188.0366327112952
0.37226080894470215,-1201.7987111815903
-0.1659904420375824,-1742.1689384767178
0.3492247760295868,-1832.7029230123594
-0.11114136129617691,-1860.094122896423
-0.06059277057647705,-1721.3988876136932
0.35610100626945496,-1252.6120375334342
-0.8465014100074768,-1743.4874338255743
0.33468663692474365,-1707.455304286584
-0.005652887746691704,-1465.4176154785794
0.31704598665237427,-1420.3385089111935
-0.0560096874833107,-1180.307580831605
-1.088818073272705,-1113.3467265129902
0.03783445805311203,-1750.1240802315244
0.4937838613986969,-1421.5961380628498
0.7893011569976807,-1038.8144453454943
1.0838552713394165,-1398.732418567497
-0.9748489856719971,-1211.5156918981893
-0.46411052346229553,-1463.2173843373205
-0.6410790681838989,-1602.0880670577349
-0.2754358649253845,-1550.5366490856406
-1.076790690422058,-1758.903811977005
2.6196820735931396,-1075.6523098888226
0.22399970889091492,-1500.3611292111784
-0.13622434437274933,-1808.964896617705
0.4264680743217468,-1340.7561709050328
2.6586849689483643,-1187.0138300969156
-0.44459155201911926,-1041.340857431845
1.182741641998291,-1392.0183970512394
-0.3969433903694153,-1093.4510133766396
-0.3604970872402191,-1815.8676221046928
0.6093425154685974,-1107.759233228241
1.599706768989563,-1306.2237754544976
0.45401087403297424,-1016.8013919887428
1.2811675071716309,-1178.2074129774355
-1.751263976097107,-966.5317691027572
0.30289730429649353,-1689.4359496530626
0.28439104557037354,-1416.0977133014235
0.008215392008423805,-1191.1335440349162
1.2687245607376099,-1099.7050536476183
1.1014525890350342,-1051.0647079238886
0.067540243268013,-1179.9867671453708
-0.15444184839725494,-1627.797802114443
0.2576534152030945,-1743.94258088307
-0.992382824420929,-1007.4368132282151
0.17269785702228546,-1716.9061695544042
-0.2311984896659851,-1441.3158215998537
-0.785139262676239,-1857.2685209336817
0.06275492906570435,-1318.4517581328444
-1.2652736902236938,-879.4983001029343
0.17467352747917175,-1003.2200850809168
-2.67097806930542,-992.1484554249206
2.0621485710144043,-1714.6396438038776
-11.216214179992676,-992.5281901795781
-2.2760088443756104,-999.1601427722035
1.0166219472885132,-1183.1473004730399
-1.3662183284759521,-1423.3639957687956
0.35080742835998535,-1086.6327002913572
2.544379711151123,-1283.2626576762693
-0.8394924998283386,-1198.892473490238
-1.0682625770568848,-842.5462290021353
-3.2370288372039795,-1262.8867166741147
0.35450682044029236,-1156.0158016587302
0.7952392101287842,-1205.395092981986
-0.10357790440320969,-996.904937748333
0.05653226375579834,-985.8431944163826
3.4904415607452393,-1286.6682817553121
-1.2263635396957397,-1122.691988234744
1.6886922121047974,-1075.0756678971484
-4.12520170211792,-1228.5324358532062
-0.40486595034599304,-1212.0160157675227
2.564948797225952,-1312.8108681028498
1.1072279214859009,-1047.475744071585
2.719856023788452,-1282.7009392861055
-0.818477213382721,-1220.452181275103
-1.7288459539413452,-1334.3871575785945
-3.3707327842712402,-1018.8839214114254
0.39898326992988586,-1301.744748497367
-0.1220766007900238,-882.6494672030494
1.115374207496643,-1155.8460768379632
1.4918957948684692,-1447.9430276932742
-0.989486813545227,-1288.3888911371366
0.3317706286907196,-1385.5379909061778
-0.4402954876422882,-1718.1769493944937
-0.40070801973342896,-1067.6684675554195
-0.37142688035964966,-1424.2920359321135
-3.933938503265381,-996.8499699984823
1.0848275423049927,-1153.3116594257617
-0.7919682860374451,-1661.2773227567488
-1.231102466583252,-1831.1067952080734
1.0656346082687378,-1661.2486734210668
1.403306245803833,-1467.6079469396761
0.016169043257832527,-986.910460835638
-3.815218687057495,-1123.9685499710017
-0.8137924075126648,-1457.9533105242056
-7.020125865936279,-874.5577544681412
-0.03098287433385849,-1028.0807600544285
-3.1079845428466797,-1150.0604275855424
0.7647974491119385,-962.2307733672023
0.26690059900283813,-1184.5787604817667
-0.025375349447131157,-1177.3843786794732
-0.16402068734169006,-904.1387171104433
-0.3172001540660858,-1041.5324218429062
-0.7347479462623596,-1204.279743937098
-0.2586713433265686,-1053.730682545621
-0.4526800215244293,-1157.451117252597
-0.3388459384441376,-1091.3793731326934
-1.7706907987594604,-1084.6718624589123
3.3119513988494873,-1164.7570332136063
-0.8001742362976074,-1177.659278419674
1.291673183441162,-1287.1495030955427
1.1027096509933472,-1124.8563237033454
-0.5194038152694702,-1105.1240321817559
0.3054540753364563,-1562.8524875868477
-4.76527214050293,-1137.1718748131225
3.4804129600524902,-1169.755820932094
-1.6245622634887695,-1046.94514613079
-0.365072637796402,-1124.3111984958925
-0.6810423135757446,-1468.951472213687
-1.500903844833374,-1070.75108658875
-0.39719676971435547,-1161.9695545893223
0.21030350029468536,-1264.9327010390089
0.47512567043304443,-1388.894629613206
0.40617287158966064,-1239.825740666313
1.960628628730774,-973.538062796401
-2.448507070541382,-1359.5640739296543
-3.9283833503723145,-1168.353391463528
-0.6928830146789551,-1520.9163795875065
-1.3641303777694702,-1145.2680086507235
1.5822474956512451,-1500.1477013310102
-0.1107778549194336,-1246.228360984749
-0.4967731833457947,-1029.6117258621703
-3.729707956314087,-1037.6420224029746
3.8571600914001465,-1007.4160825379926
-0.3191344141960144,-1229.874210847416
1.3287216424942017,-1161.384820848625
-0.6651463508605957,-1143.5633869089709
0.06302924454212189,-1321.9248888721231
0.7954089045524597,-1245.8820635026236
-2.0500574111938477,-1176.219759252175
6.47247838973999,-1120.9165400251645
-1.2666164636611938,-1201.7841724633151
1.6291134357452393,-1132.9834804440516
-0.2176181823015213,-1164.153141374757
-1.536695957183838,-1123.8784811474882
2.8282651901245117,-926.7841482725836
-3.4720685482025146,-1171.7724928164243
0.554293155670166,-1280.2392580761345
2.9510114192962646,-1080.0156802464605
2.6125364303588867,-1292.1260133272897
-1.7405040264129639,-1265.6971860900628
-0.2904682159423828,-1647.1073053340795
-4.7806878089904785,-1074.2515076553825
0.03930588811635971,-1083.1631828644322
1.0470343828201294,-976.4050407500861
-0.5710461735725403,-1310.0432789376978
3.686522960662842,-1200.8328348394336
0.009662343189120293,-1378.697162095189
-0.07326067984104156,-1188.0055206284737
-0.6676477193832397,-1111.6828660568192
0.5374545454978943,-1158.8897294335193
0.7779877781867981,-1010.1884941223387
2.3454997539520264,-1203.5518762474906
3.0982086658477783,-1156.5253261629286
-0.377162367105484,-1257.1458646419849
-1.323445439338684,-1163.9167529167903
0.8685755133628845,-1202.1954805072942
0.17037831246852875,-910.0528203939355
-0.10331113636493683,-1330.0255106568766
-0.09110897034406662,-1065.9676791636903
-0.6652366518974304,-1201.044929330132
-1.9675379991531372,-1321.1369976317894
-0.34987005591392517,-1200.390828351758
-0.859851062297821,-1197.6235620695804
-5.353493690490723,-1530.1558459393916
-5.064261436462402,-1107.6517018219708
1.0399200916290283,-1114.0284173599662
2.2680633068084717,-1054.9058171543795
-1.7478169202804565,-1064.4947570251566
0.4907394349575043,-1263.524814586899
2.0850703716278076,-1123.1988345243174
2.0121476650238037,-1413.054205038284
0.4776407778263092,-1185.2032515432034
-0.3064459562301636,-1187.3962349489711
0.4933578670024872,-1404.7947275587956
-1.0573208332061768,-1138.5554556229363
1.710082769393921,-1053.819397809771
-0.6800373792648315,-1495.0737719018948
-1.6877776384353638,-1119.6204746037108
-0.05580031871795654,-1551.7824858649167
0.015820223838090897,-1504.7170794426531
-4.262027263641357,-1132.2980240333254
-3.174180269241333,-1086.874635157754
-1.3619165420532227,-1568.8154745269715
0.2089037150144577,-1386.8672749451048
5.079222202301025,-1158.3254791696625
-1.2176283597946167,-1137.717104295568
-0.8622965216636658,-1495.9597784200246
0.9577904939651489,-1049.7546959578058
0.5085318088531494,-1055.6531853226043
-0.26005712151527405,-1045.7057823133548
0.014166690409183502,-1033.7619822332822
-0.9091901183128357,-1287.707219011014
-0.00359165295958519,-1293.9897532979974
-0.11471433192491531,-1057.8503505171052
0.31463417410850525,-1126.433759515794
4.086559772491455,-1033.8343778405344
1.4192783832550049,-1313.1726907232514
-0.08255906403064728,-1339.1586537296387
0.7040802240371704,-1217.8743356060245
-3.558359384536743,-1150.2282404062541
1.356181263923645,-986.1752476602253
-4.182971954345703,-1176.2638996450305
2.0228447914123535,-1181.1423321371274
0.32401910424232483,-1086.848443213964
1.3282169103622437,-1436.6128229312712
-0.016931425780057907,-884.8919824982763
0.014326212927699089,-1172.13670720108
0.5262028574943542,-1284.325696877783
-0.739185094833374,-910.1693626864181
1.3355878591537476,-877.4614143450231
0.2428993135690689,-1188.1908085405655
-4.460398197174072,-880.812620634996
-0.29005005955696106,-777.9919397282873
1.7454209327697754,-1033.0515976008103
2.272907257080078,-1049.1847408085887
-0.03724914789199829,-1084.97143781487
1.25710129737854,-1183.5353712511528
-0.04718509316444397,-1060.044715953449
0.17020489275455475,-1108.836175493012
-0.03463681787252426,-1286.2477300142048
-0.29236912727355957,-1172.5548247998147
0.024421662092208862,-1164.4716458661076
0.8182483315467834,-1322.8459030418749
-2.1537909507751465,-1569.0069752314994
-0.8840115666389465,-1024.2342446264074
0.530255913734436,-878.1204026771321
0.610259473323822,-1325.0786945458578
1.2203185558319092,-1445.5031791903502
0.6176667809486389,-997.2698953801868
-4.537543296813965,-1012.0053256865515
-0.4175356924533844,-1291.4338300337047
0.9376674294471741,-935.0792268568553
0.12990881502628326,-1188.413072899148
0.009159121662378311,-1315.465290989962
0.10715282708406448,-1499.6447009090953
0.7007032632827759,-858.3138341795345
1.8882405757904053,-1388.7658911689944
-0.7245014309883118,-984.8476697371393
-1.4326984882354736,-1028.340763398248
-2.7395458221435547,-956.4725342492475
-1.8958133459091187,-1060.9123665930617
-2.7152981758117676,-1226.0310797812203
-0.815554678440094,-1098.2618283637905
-3.8335509300231934,-889.5399420728172
1.2728097438812256,-1009.5764192557937
0.8805797696113586,-1257.9318603161817
-0.21940386295318604,-1126.6434612687658
-0.9549328088760376,-1070.1004398897353
1.6723130941390991,-1100.6117566078435
0.6505162119865417,-947.8046585013878
-0.6003899574279785,-1647.3715794099235
0.3413817286491394,-1112.014922944177
4.2078680992126465,-1043.629955058064
-2.366744041442871,-1050.410675341153
4.103244781494141,-937.0512665411661
-4.876692771911621,-1189.7705057970738
-3.395237922668457,-1202.8585631354326
-6.040074348449707,-1055.7468676011015
0.2569763958454132,-915.4923186963563
4.7696213722229,-1285.1211999376783
-0.8003364205360413,-1068.6792490022397
-1.747806429862976,-1060.9620967263722
0.7452314496040344,-1261.7196156557131
-1.6083168983459473,-1074.5984049868719
2.305729389190674,-1035.2729761352768
-0.2241373509168625,-1169.9466988565325
-0.09746439754962921,-1165.0410698578587
-5.4202561378479,-1009.0367814077922
-0.013951251283288002,-1205.738145083241
-0.30830463767051697,-1338.9787248139662
0.8057685494422913,-1100.4552533120686
0.6040424704551697,-993.885686960928
-4.319151401519775,-1123.0325907765728
0.5241333842277527,-1069.8124634699684
0.980994462966919,-1004.1423773418057
-0.5697393417358398,-1028.3886109017835
-2.4282402992248535,-1035.3000742313493
-0.16593384742736816,-1266.4022838774367
-0.628333568572998,-1041.9029518663215
-1.9471369981765747,-1103.450814954107
1.4131189584732056,-1053.848235806465
-4.142570972442627,-1011.8116382389799
-3.549549102783203,-1105.1872931630699
0.772472620010376,-1012.5654401156431
-5.69623327255249,-1111.9615162998246
1.661969542503357,-1025.4295558891288
-0.9997290372848511,-1103.1299831401377
0.15096266567707062,-1064.789708659953
-0.2626056373119354,-1367.1484842998168
0.5447711944580078,-1247.4316119922987
-1.4408456087112427,-1044.9078455962492
-2.4265329837799072,-1268.7924254044517
4.951724529266357,-1145.7123060004883
-4.3504958152771,-1171.678602557102
4.641336917877197,-1011.6825791665531
-0.9976847767829895,-1035.2653467554612
-0.7416537404060364,-1008.7333842513971
0.39872461557388306,-1012.1677567967841
1.157235026359558,-1043.9366580373119
1.6450494527816772,-1002.8680999814655
-0.07913822680711746,-905.8893442214157
-0.632652759552002,-1367.649952946871
-4.008423328399658,-1211.5886241077237
-2.206240653991699,-1281.0510926499135
0.12764334678649902,-1269.5546141964292
0.7166771292686462,-1000.2933264752814
-1.8583555221557617,-1285.8964768534
-0.26520615816116333,-1010.4283828702785
1.4537602663040161,-1151.31883350449
1.1563727855682373,-1016.2582786402978
2.887497663497925,-929.7088483939945
-0.11942338198423386,-1004.4554994209155
-0.8835342526435852,-1008.1985106934719
2.4894866943359375,-1323.034641432703
-3.34537672996521,-1097.0590627723523
-3.180722236633301,-1161.198651636456
-0.033997952938079834,-1348.7882851783565
-0.5247095227241516,-1333.678424719829
-0.0505494698882103,-1267.6128692397938
-5.472802639007568,-1024.3347576010633
2.433079242706299,-1176.6964096888407
1.1839029788970947,-1410.076702968018
0.7299995422363281,-1446.1236345616537
-2.699998140335083,-990.150285619333
1.0141805410385132,-1153.5055593686848
1.2134872674942017,-1204.6053764172711
-2.044433355331421,-1288.2831385757318
1.0002589225769043,-1273.3880516158351
-1.8877826929092407,-1203.0106589715433
-2.048905372619629,-1121.029736463504
-0.5751760601997375,-989.0583840207428
0.6224588751792908,-994.7622198658682
-2.4760570526123047,-1166.163088290485
-0.3350253999233246,-1526.2271371918384
2.5181660652160645,-911.1174809314657
0.0717645213007927,-1037.1514319634437
0.276128888130188,-1137.403527254869
-1.269184947013855,-1129.9280588191098
-2.051974058151245,-1059.9838948552
1.18673837184906,-1030.139250340937
-1.3899375200271606,-1052.2968538360371
-1.1462781429290771,-1346.6260208937003
1.514055609703064,-1061.9153817608255
-3.6166110038757324,-979.8949348610079
2.4330286979675293,-1007.0765514071556
0.034554820507764816,-918.4782387991538
-2.4280712604522705,-1005.7567768834297
6.209259510040283,-1036.525158644805
-0.036801427602767944,-990.3917536987551
1.4969712495803833,-1154.1937984773342
2.7870521545410156,-1124.1321770906777
-0.46354347467422485,-1458.0144711925711
0.6814744472503662,-1191.7932234552748
-1.8881268501281738,-1021.7329848573993
2.398731231689453,-1120.7499416401902
0.6994341015815735,-1015.3727577272579
-2.0709073543548584,-1191.4509139416493
-0.6844596862792969,-874.8128376356135
-2.8764429092407227,-867.1749220451569
0.4437166750431061,-865.4573743241353
-1.8553072214126587,-1206.9005787360757
4.21110200881958,-1247.0707774544737
-0.5156512260437012,-903.7262976113947
-5.224787712097168,-1281.4318468255517
0.3132370114326477,-881.6523833907947
-1.4286452531814575,-1014.0404237995814
-8.984545707702637,-927.418731990009
0.32896000146865845,-1302.0855119647986
5.02675199508667,-976.3672603964078
-4.553365707397461,-1197.6636428231936
-1.0743815898895264,-1126.3263796469134
1.2940291166305542,-1084.8365282128784
0.12441471219062805,-1233.037027450308
0.4136683940887451,-1027.4297064453958
-1.3101938962936401,-1058.7382149050352
1.844315767288208,-1006.5597901972828
-0.23407359421253204,-1227.126271964359
-1.2997455596923828,-1230.2910231050498
-4.73866081237793,-1253.4090550891506
-0.16457556188106537,-1000.4908547429836
0.6997354626655579,-1171.4769735929233
-0.8494670987129211,-1096.0324882168006
-2.421473264694214,-1490.2386433803638
0.6844281554222107,-1598.7706349673167
2.95721173286438,-936.8840993864897
9.71209716796875,-984.4657291456563
0.7613828778266907,-902.0103426193372
1.0428848266601562,-1174.507248409556
-1.174160122871399,-1122.6800835655672
0.9690731763839722,-1465.8380473951374
-2.9268505573272705,-991.1395081620864
-1.7788681983947754,-1027.6099740533384
-0.6136456727981567,-889.2250309525895
-0.707801878452301,-1363.437308316935
-1.3173418045043945,-1427.9092416321266
-1.329655408859253,-1129.1731699135285
-0.29735544323921204,-1130.8684826242402
1.6403961181640625,-1015.0864090068671
-0.18114498257637024,-1123.790550783967
-6.700951099395752,-1089.4042511282503
-2.142033338546753,-1343.2767177811108
0.912822961807251,-985.7934171344548
2.9324891567230225,-1120.8011937952601
1.6402816772460938,-1016.9002740065401
-1.2055158615112305,-1177.2636359045298
-5.644542217254639,-1057.150704094623
-1.4575692415237427,-1238.3250171040615
-0.687040388584137,-1152.0626701039546
2.915314197540283,-1055.1866729699489
0.06799057871103287,-1088.5880755701567
0.9280403256416321,-874.2759597212156
3.033508062362671,-1372.1924710609092
-0.8688169717788696,-979.588640111081
0.6906172037124634,-1074.6307588269203
2.0662455558776855,-1004.1251053334972
1.5331079959869385,-1070.4334280139806
-3.7785398960113525,-1127.8072254863673
-0.29921954870224,-1483.836418445274
2.685525417327881,-1472.5989061614578
1.6555542945861816,-1083.9604243451768
-0.9849676489830017,-962.7964542607612
2.3839752674102783,-1035.9681610524037
-2.236482858657837,-1002.9589545921096
0.5552061796188354,-1102.5250463305897
-1.8587234020233154,-1026.6243908388622
1.342779278755188,-953.9309339099444
-2.5545108318328857,-1142.2656385297214
0.23437078297138214,-1108.516924166848
6.200442314147949,-1018.0229155314872
-2.6712396144866943,-1092.464515423754
1.4004278182983398,-1056.5301790873946
-3.4533286094665527,-1218.1685951262507
1.3434733152389526,-1082.328317679481
3.131391763687134,-1358.519256585419
0.2521781921386719,-985.828952024828
-3.657651662826538,-926.1203023452542
3.940816640853882,-1137.4017623518139
0.16962930560112,-1227.3305817487224
-1.491579532623291,-1172.110321092933
-2.677873373031616,-1230.3822202212255
1.3011317253112793,-1052.1538573604469
-0.6407089233398438,-1824.9295946238012
0.6528981328010559,-1095.624375215355
1.3072501420974731,-1117.5281636482275
-2.499598741531372,-999.3752618546453
1.1209207773208618,-1330.6410035596539
0.007605772465467453,-1074.0252367979647
-1.1788512468338013,-1001.7635515332281
-0.2530195713043213,-1029.5869326222632
-1.0412794351577759,-1017.918470701409
1.2048583030700684,-1000.527637768187
-1.7951302528381348,-1372.3979929804052
-6.123777389526367,-1150.154893174125
-0.7262725234031677,-1212.4210480459062
0.44385889172554016,-1524.5215846519561
2.287033796310425,-961.2033313988146
0.032199837267398834,-1402.5147813548
-0.4999575912952423,-1677.7722837439103
-1.5359206199645996,-1054.9999810815714
-2.080603837966919,-883.0889604724063
-0.8578578233718872,-1033.5432675564666
-0.7337900996208191,-1091.2831948819207
0.9695016741752625,-1224.3114156277961
0.2203046977519989,-1175.945227884026
2.6453115940093994,-1021.0039300378273
-2.065809488296509,-1527.2076003779455
-3.7169675827026367,-1006.9829580003874
0.8754760026931763,-1234.0620393983354
1.162919282913208,-1195.1955500009874
-0.1405002921819687,-1005.9954294614107
-1.632745623588562,-1000.2712355178456
3.3909292221069336,-1638.1773835333775
-3.1131067276000977,-970.2358459592501
-0.3169511556625366,-910.3786644801867
-0.005487434566020966,-755.093229565675
-0.900920033454895,-887.8940218552236
0.7799423933029175,-978.2877167693176
3.1711196899414062,-1045.705088225714
-2.5533740520477295,-1102.0919011801589
0.3911812901496887,-1086.6587689645164
-5.124931812286377,-877.9960675076335
-0.7149456739425659,-752.6986327281902
-3.4027788639068604,-1070.3482456540883
-0.3789062798023224,-1107.471806068601
-1.1828476190567017,-1064.732251176056
1.5885694026947021,-1598.0580007104684
-4.460246562957764,-896.6395463827112
-1.554809331893921,-1493.0761576558555
-0.21230295300483704,-999.5653203614081
-4.090016841888428,-1050.590119769592
-2.8362138271331787,-1703.7180508618394
3.365764617919922,-892.6757417569954
0.6481947898864746,-1070.659383603979
-3.3823630809783936,-838.3003189410895
